Date,Asset,Return
2011-10-24,Commodity,-0.0039592666600719
2011-10-25,Commodity,-0.0067017071323202
2011-10-28,Commodity,0.0040396011224865
2011-10-31,Commodity,-0.0040945595293559
2011-11-01,Commodity,0.000777998138587
2011-11-02,Commodity,0.0016823644681377
2011-11-03,Commodity,-0.006680199308492
2011-11-04,Commodity,-0.0014555951341109
2011-11-08,Commodity,-0.0018338551228774
2011-11-09,Commodity,-0.0130384524619006
2011-11-11,Commodity,-0.0076852669963385
2011-11-14,Commodity,-0.0052180949592531
2011-11-15,Commodity,0.0056997816769348
2011-11-16,Commodity,-0.000152718400813
2011-11-17,Commodity,0.0003681763123385
2011-11-18,Commodity,-0.0099651326166153
2011-11-21,Commodity,0.0021694080564943
2011-11-22,Commodity,0.0094296977237192
2011-11-23,Commodity,-0.0161912417955424
2011-11-25,Commodity,-0.0038789354028022
2011-11-28,Commodity,0.009172406873502
2011-11-29,Commodity,0.0021616986064869
2011-11-30,Commodity,-0.0027492557657649
2011-12-01,Commodity,0.0027047189822683
2011-12-02,Commodity,0.0012056769684995
2011-12-05,Commodity,0.0004268776484198
2011-12-07,Commodity,0.0083137914795726
2011-12-08,Commodity,-0.0091254270043168
2011-12-09,Commodity,0.0030918503155555
2011-12-12,Commodity,-0.0086858979511144
2011-12-13,Commodity,-0.0033746186138497
2011-12-14,Commodity,0.0035555081801482
2011-12-15,Commodity,0.0050220228303193
2011-12-16,Commodity,0.0013159180654644
2011-12-19,Commodity,-0.0093501288121829
2011-12-20,Commodity,-0.0055828468749218
2011-12-21,Commodity,0.0116935277242527
2011-12-22,Commodity,0.0021837021544452
2011-12-23,Commodity,-0.0070808020383371
2011-12-27,Commodity,0.0044984863364921
2011-12-28,Commodity,-0.005970758944434
2011-12-29,Commodity,0.0084362379951476
2011-12-30,Commodity,0.0085241923714963
2012-01-03,Commodity,0.0099228050868747
2012-01-04,Commodity,0.0077092126213249
2012-01-05,Commodity,0.0006013929471994
2012-01-06,Commodity,0.0049673595286396
2012-01-09,Commodity,0.0085909303102687
2012-01-10,Commodity,0.006174552535906
2012-01-11,Commodity,-0.0008609601857644
2012-01-12,Commodity,-0.0112497230931065
2012-01-13,Commodity,0.0011397499452829
2012-01-16,Commodity,0.0054652371075279
2012-01-17,Commodity,0.0097064563119399
2012-01-18,Commodity,0.0027631621716471
2012-01-19,Commodity,-0.000521457747328
2012-01-20,Commodity,-0.0104573507471709
2012-01-23,Commodity,-0.0028643895703518
2012-01-24,Commodity,0.0015882026649321
2012-01-25,Commodity,-0.0004703339446643
2012-01-27,Commodity,0.0057103956756244
2012-01-30,Commodity,0.0076027365370859
2012-01-31,Commodity,0.0053423388778447
2012-02-01,Commodity,0.0003017420846986
2012-02-02,Commodity,-4.8926547926769195e-05
2012-02-03,Commodity,0.003069696003458
2012-02-06,Commodity,-0.003425383579165
2012-02-07,Commodity,-6.731033945308056e-05
2012-02-08,Commodity,0.0041419526607297
2012-02-09,Commodity,0.0031048734995073
2012-02-10,Commodity,0.0018089614733028
2012-02-13,Commodity,0.0031220968312134
2012-02-14,Commodity,-0.0094722465385699
2012-02-15,Commodity,0.008301107391767
2012-02-16,Commodity,-0.0041876252283845
2012-02-17,Commodity,-0.0048411707497317
2012-02-21,Commodity,-0.0048865316396195
2012-02-22,Commodity,-0.0008298216108237
2012-02-23,Commodity,-0.0019364991815427
2012-02-24,Commodity,-0.0118614296106457
2012-02-27,Commodity,-0.002387342508316
2012-02-28,Commodity,-0.0048664982432475
2012-02-29,Commodity,0.0013998320786508
2012-03-01,Commodity,-5.697323137705975e-05
2012-03-02,Commodity,0.0062475829136451
2012-03-05,Commodity,0.0079419900640952
2012-03-06,Commodity,-0.0101829955728245
2012-03-07,Commodity,-0.0001895102269002
2012-03-09,Commodity,0.0028749329047573
2012-03-12,Commodity,0.0037774585437024
2012-03-13,Commodity,0.0041043137837818
2012-03-14,Commodity,-0.0006481293822416
2012-03-15,Commodity,-0.0054981741204956
2012-03-16,Commodity,-0.0088256300509537
2012-03-19,Commodity,0.0038386684405011
2012-03-20,Commodity,0.0036324221347109
2012-03-21,Commodity,0.0091228237137498
2012-03-22,Commodity,-0.0067509608701743
2012-03-23,Commodity,-0.0018379632222669
2012-03-26,Commodity,-0.0098298234010259
2012-03-27,Commodity,0.0046257686974577
2012-03-28,Commodity,-0.0078849740557023
2012-03-29,Commodity,0.010679825669442
2012-03-30,Commodity,-0.0031390748371626
2012-04-02,Commodity,0.002686069390694
2012-04-03,Commodity,0.0111280504645286
2012-04-04,Commodity,0.0024658048556201
2012-04-09,Commodity,-0.0020712128162086
2012-04-10,Commodity,-0.0052593737034073
2012-04-11,Commodity,-0.0087294891754999
2012-04-12,Commodity,0.0067334988155274
2012-04-13,Commodity,0.0066065300687
2012-04-16,Commodity,-0.0017129778371644
2012-04-17,Commodity,-0.0042043052277465
2012-04-18,Commodity,-0.0141595879084279
2012-04-19,Commodity,-0.0044619512376827
2012-04-20,Commodity,-0.0020403314776344
2012-04-23,Commodity,0.006383189378993
2012-04-24,Commodity,0.0050867737056591
2012-04-25,Commodity,0.001239729866519
2012-04-26,Commodity,-0.0027005257340505
2012-04-27,Commodity,-0.0032373216245513
2012-04-30,Commodity,0.010851348059704
2012-05-02,Commodity,0.0010614532363962
2012-05-03,Commodity,-0.0143529413511087
2012-05-04,Commodity,-0.0077557320126966
2012-05-07,Commodity,-0.003875948080762
2012-05-08,Commodity,-0.0075436129831145
2012-05-09,Commodity,0.0025714383157519
2012-05-10,Commodity,-0.0008104974539983
2012-05-11,Commodity,-0.001743371853638
2012-05-14,Commodity,0.0072246601826522
2012-05-15,Commodity,-0.0025524654916981
2012-05-16,Commodity,0.0079640671064268
2012-05-17,Commodity,-0.0033358908191574
2012-05-18,Commodity,0.0016078432451265
2012-05-22,Commodity,-0.0027527029358846
2012-05-23,Commodity,-8.201776380238677e-05
2012-05-24,Commodity,0.0064141279935887
2012-05-25,Commodity,0.002762372597121
2012-05-28,Commodity,-0.0016664805346123
2012-05-29,Commodity,-0.006358967895814
2012-05-30,Commodity,0.013641904159347
2012-05-31,Commodity,-0.0037744509045426
2012-06-01,Commodity,0.0010384222243048
2012-06-04,Commodity,-0.009175284224863
2012-06-05,Commodity,-0.0008526996727106
2012-06-06,Commodity,0.0049392525823445
2012-06-07,Commodity,0.005140102428954
2012-06-08,Commodity,-0.0153940717046786
2012-06-11,Commodity,0.0006345305104593
2012-06-12,Commodity,-0.0042529172431828
2012-06-13,Commodity,0.0023630563455799
2012-06-14,Commodity,-0.0086227137909464
2012-06-15,Commodity,-0.0015974273714583
2012-06-18,Commodity,-0.0043528020418581
2012-06-19,Commodity,-0.0045500691252165
2012-06-20,Commodity,-0.0019988102262953
2012-06-21,Commodity,-0.0052241052910517
2012-06-22,Commodity,-0.011532815365081
2012-06-25,Commodity,0.0050873925886505
2012-06-26,Commodity,-0.0073358103073087
2012-06-27,Commodity,-4.7991494175107026e-05
2012-06-28,Commodity,0.0049993434215243
2012-06-29,Commodity,0.0015500022215961
2012-07-02,Commodity,-0.0047623540032221
2012-07-03,Commodity,0.0019116928249333
2012-07-04,Commodity,0.0074597870090473
2012-07-05,Commodity,-0.0058823784350885
2012-07-06,Commodity,-0.0010894369049852
2012-07-09,Commodity,-0.0117673085334489
2012-07-10,Commodity,0.0005023371231096
2012-07-11,Commodity,-0.00105586582508
2012-07-12,Commodity,-0.0076056894408165
2012-07-13,Commodity,-0.0028475715559335
2012-07-16,Commodity,-0.0093971916873711
2012-07-17,Commodity,0.0004931551126585
2012-07-18,Commodity,0.0074373191214706
2012-07-19,Commodity,-0.0053706364826795
2012-07-20,Commodity,-0.0049704096885427
2012-07-23,Commodity,-0.0001333575411083
2012-07-24,Commodity,0.0078730953025164
2012-07-25,Commodity,-0.0094845433796241
2012-07-26,Commodity,-0.003419569876796
2012-07-27,Commodity,0.0041533991578413
2012-07-30,Commodity,0.003507373220972
2012-07-31,Commodity,-0.0135376247267633
2012-08-01,Commodity,0.0036463947125747
2012-08-02,Commodity,0.0088294233159704
2012-08-03,Commodity,0.0004389765923309
2012-08-06,Commodity,-0.0034232370877667
2012-08-07,Commodity,-0.000828602376933
2012-08-08,Commodity,0.0108681903305285
2012-08-09,Commodity,0.0050959009593821
2012-08-10,Commodity,0.0039443371729846
2012-08-13,Commodity,0.0033722323805673
2012-08-14,Commodity,-0.0025532548837308
2012-08-16,Commodity,-0.0016502215128447
2012-08-17,Commodity,-0.0001426197449613
2012-08-21,Commodity,0.0055361018531305
2012-08-22,Commodity,0.0089528344375899
2012-08-23,Commodity,0.0070024015986815
2012-08-24,Commodity,-0.0093744058634032
2012-08-27,Commodity,0.0001906294012475
2012-08-29,Commodity,0.0022861024180939
2012-08-30,Commodity,0.0049438364014781
2012-08-31,Commodity,-0.0057033150840841
2012-09-03,Commodity,0.0175039954106128
2012-09-04,Commodity,-0.0066916294296612
2012-09-05,Commodity,-0.0081307501220706
2012-09-06,Commodity,0.0020876185407142
2012-09-07,Commodity,0.0168600500511376
2012-09-10,Commodity,-0.0040178543304109
2012-09-11,Commodity,-0.0004049431135259
2012-09-12,Commodity,0.0081850978451442
2012-09-13,Commodity,0.0002530221602059
2012-09-14,Commodity,0.0034284629438465
2012-09-17,Commodity,0.0047537876660925
2012-09-18,Commodity,0.0014803772707001
2012-09-20,Commodity,0.0047469399509041
2012-09-21,Commodity,0.0128783682641756
2012-09-24,Commodity,0.0012847090268647
2012-09-25,Commodity,0.0021020756458157
2012-09-26,Commodity,0.0011163228770578
2012-09-27,Commodity,0.0026421438769744
2012-09-28,Commodity,0.0024356102397431
2012-10-01,Commodity,0.0007398940898758
2012-10-03,Commodity,0.0078151755996122
2012-10-04,Commodity,0.0112631127037224
2012-10-05,Commodity,-0.0102500416175499
2012-10-08,Commodity,-0.0022090156051945
2012-10-09,Commodity,-0.0029244112216632
2012-10-10,Commodity,-0.0035047024943416
2012-10-11,Commodity,0.0045931022055408
2012-10-12,Commodity,0.003095406655707
2012-10-15,Commodity,-7.811112692477176e-05
2012-10-16,Commodity,-0.0126603224602248
2012-10-17,Commodity,-0.0051564916137687
2012-10-18,Commodity,0.0076442847245268
2012-10-19,Commodity,-0.01744738459883
2012-10-22,Commodity,0.0084821440278735
2012-10-23,Commodity,0.0024265814537159
2012-10-25,Commodity,0.0085855093331992
2012-10-29,Commodity,-0.0023830933289281
2012-10-30,Commodity,-0.0145583010186351
2012-10-31,Commodity,0.0035610498321061
2012-11-01,Commodity,0.0087500882014599
2012-11-02,Commodity,0.0076136957969566
2012-11-05,Commodity,-0.0035479866678452
2012-11-06,Commodity,0.0014288062178475
2012-11-07,Commodity,-0.0017497184748997
2012-11-08,Commodity,-0.0054569087378899
2012-11-09,Commodity,0.0041026646878066
2012-11-12,Commodity,-0.0070748770397167
2012-11-15,Commodity,-0.0070173312066587
2012-11-16,Commodity,-0.0084468920467053
2012-11-19,Commodity,-0.0088365651063034
2012-11-20,Commodity,0.0010838668885211
2012-11-21,Commodity,0.0087215486106823
2012-11-22,Commodity,-0.0004479726638883
2012-11-23,Commodity,-0.008875352241393
2012-11-26,Commodity,0.0055702329273616
2012-11-27,Commodity,0.0135630366054068
2012-11-29,Commodity,-0.0002710583810268
2012-11-30,Commodity,-0.0007880604447269
2012-12-03,Commodity,0.0029912382961449
2012-12-04,Commodity,0.0105546442897816
2012-12-05,Commodity,-0.0025369528303729
2012-12-06,Commodity,-0.0067642808453401
2012-12-07,Commodity,0.003196051795555
2012-12-10,Commodity,0.0050451922024315
2012-12-11,Commodity,-0.0001050718068971
2012-12-12,Commodity,-0.0035149691193839
2012-12-13,Commodity,0.0049264626033435
2012-12-14,Commodity,0.0043286568597666
2012-12-17,Commodity,-0.0051487651849665
2012-12-18,Commodity,0.001822686074795
2012-12-19,Commodity,-0.0067977674396328
2012-12-20,Commodity,0.0038701121971035
2012-12-21,Commodity,-0.0036957497418061
2012-12-24,Commodity,-0.0021389497620414
2012-12-26,Commodity,0.0017053564330208
2012-12-27,Commodity,-0.0007604024972237
2012-12-28,Commodity,0.0068727949437162
2012-12-31,Commodity,0.0036365293957324
2013-01-02,Commodity,0.0022470958297058
2013-01-03,Commodity,0.0053242856262996
2013-01-04,Commodity,0.0028257365213592
2013-01-07,Commodity,-0.0032821147247231
2013-01-08,Commodity,-0.0001041070528974
2013-01-09,Commodity,-0.001695725334115
2013-01-10,Commodity,0.0031361113846334
2013-01-11,Commodity,-0.0025835099669397
2013-01-14,Commodity,0.0003023889453736
2013-01-15,Commodity,0.013093221939425
2013-01-16,Commodity,0.0040304678679546
2013-01-17,Commodity,-0.0031189845092721
2013-01-18,Commodity,0.0044601838566281
2013-01-21,Commodity,0.0015004276359334
2013-01-22,Commodity,0.0014378917720489
2013-01-23,Commodity,0.0012158245758935
2013-01-24,Commodity,0.0061833142030657
2013-01-25,Commodity,0.0041111232421328
2013-01-28,Commodity,-0.0001675968482814
2013-01-29,Commodity,0.0056333665756034
2013-01-30,Commodity,0.0017931051043159
2013-01-31,Commodity,0.0002353157644604
2013-02-01,Commodity,0.0008960135665716
2013-02-04,Commodity,-0.0007500554315482
2013-02-05,Commodity,-0.0007584623405365
2013-02-06,Commodity,-0.0032429363214896
2013-02-07,Commodity,-0.0049916720637621
2013-02-08,Commodity,-0.0069802081291062
2013-02-11,Commodity,-0.0083433082866755
2013-02-12,Commodity,-0.0042424096665618
2013-02-13,Commodity,-0.0004927040957842
2013-02-14,Commodity,-0.0003948560157006
2013-02-15,Commodity,-0.0017516855558904
2013-02-18,Commodity,-0.0135673257697923
2013-02-19,Commodity,0.0110547270789863
2013-02-20,Commodity,0.0068316678903922
2013-02-21,Commodity,-0.0001811044887143
2013-02-22,Commodity,0.0115782963250372
2013-02-25,Commodity,-0.005512049072163
2013-02-26,Commodity,0.0083351823017482
2013-02-27,Commodity,-0.0043572055003664
2013-02-28,Commodity,-0.0019505253853644
2013-03-01,Commodity,-0.0065067809338178
2013-03-04,Commodity,-0.0004531398513913
2013-03-05,Commodity,0.0055265629083202
2013-03-06,Commodity,0.0004595693899917
2013-03-07,Commodity,0.0060197066361846
2013-03-08,Commodity,0.0036048039847935
2013-03-11,Commodity,-0.0030471781308046
2013-03-12,Commodity,-0.0041516821832111
2013-03-13,Commodity,0.0029383660395893
2013-03-14,Commodity,-0.0017484981840267
2013-03-15,Commodity,0.0044620775270957
2013-03-18,Commodity,0.0062642584614104
2013-03-19,Commodity,-0.0128729851041569
2013-03-20,Commodity,0.0052032408926943
2013-03-21,Commodity,0.0113104322655793
2013-03-22,Commodity,0.0014504841587733
2013-03-25,Commodity,0.0031751840752874
2013-03-26,Commodity,0.0066971546372934
2013-03-28,Commodity,-1.1884769217959494e-06
2013-04-01,Commodity,0.0020627057548179
2013-04-02,Commodity,-0.0061530396831511
2013-04-03,Commodity,-0.0015847133421486
2013-04-04,Commodity,-0.00027163594742
2013-04-05,Commodity,0.0025256431001131
2013-04-08,Commodity,0.0062216014298671
2013-04-09,Commodity,-0.0061753339997324
2013-04-10,Commodity,-0.0006808474871036
2013-04-11,Commodity,0.0128431181381279
2013-04-12,Commodity,-0.0030419843760288
2013-04-15,Commodity,0.0028418139624111
2013-04-16,Commodity,0.0041277398747442
2013-04-17,Commodity,-0.0047388739256156
2013-04-18,Commodity,0.0132600319145915
2013-04-22,Commodity,-0.0011920802765684
2013-04-23,Commodity,-0.0064780145256967
2013-04-25,Commodity,0.0002161772836445
2013-04-26,Commodity,-0.0133263731519992
2013-04-29,Commodity,-0.0025955667622344
2013-04-30,Commodity,-0.0047246369273167
2013-05-02,Commodity,0.006236698866144
2013-05-03,Commodity,-0.0056856885595398
2013-05-06,Commodity,0.0064369785491224
2013-05-07,Commodity,0.0110192876554698
2013-05-08,Commodity,0.0057392002032184
2013-05-09,Commodity,-0.0017233713017104
2013-05-10,Commodity,0.0025210338435723
2013-05-13,Commodity,-0.0127006723362169
2013-05-14,Commodity,-0.0001027236715907
2013-05-15,Commodity,8.624333249105786e-05
2013-05-16,Commodity,0.0051191986934114
2013-05-17,Commodity,0.0162005397692389
2013-05-20,Commodity,0.0022162749161814
2013-05-21,Commodity,-0.0131371446299055
2013-05-22,Commodity,-0.002608525310941
2013-05-23,Commodity,-0.0032475204519373
2013-05-24,Commodity,0.0012771816650456
2013-05-27,Commodity,-0.0008557480233217
2013-05-28,Commodity,0.0025956171402649
2013-05-29,Commodity,-0.007482460789567
2013-05-30,Commodity,-0.0048223674735735
2013-05-31,Commodity,-0.0004352888159787
2013-06-03,Commodity,-0.007452642224189
2013-06-04,Commodity,0.0027608538254425
2013-06-05,Commodity,-0.0078681234921507
2013-06-06,Commodity,0.0107062322333915
2013-06-07,Commodity,-0.0058101584275924
2013-06-10,Commodity,-0.0012440228962177
2013-06-11,Commodity,-0.0008513730129914
2013-06-12,Commodity,-0.0041802012331085
2013-06-13,Commodity,-0.0010610216685402
2013-06-14,Commodity,0.0074878267823335
2013-06-17,Commodity,0.007397805937408
2013-06-18,Commodity,0.0037028513948164
2013-06-19,Commodity,-0.0005332880546458
2013-06-20,Commodity,-0.0063940797131353
2013-06-21,Commodity,0.0147101466787917
2013-06-24,Commodity,0.0031680470619218
2013-06-25,Commodity,-0.0046565499999489
2013-06-26,Commodity,7.254305655950285e-05
2013-06-27,Commodity,0.001540543070131
2013-06-28,Commodity,0.0050141913252472
2013-07-01,Commodity,-0.0052376364335694
2013-07-02,Commodity,-0.003671822250769
2013-07-03,Commodity,0.0081107630441116
2013-07-04,Commodity,0.0059635390260839
2013-07-05,Commodity,-0.0136864931665908
2013-07-08,Commodity,0.0055797186337465
2013-07-09,Commodity,0.0083707389774869
2013-07-10,Commodity,-0.0033996375704194
2013-07-11,Commodity,0.0085746146104095
2013-07-12,Commodity,-0.0024661288455404
2013-07-15,Commodity,-0.0018959624990459
2013-07-16,Commodity,0.0066858126491871
2013-07-17,Commodity,-0.0008241989810846
2013-07-18,Commodity,-0.0088504090527347
2013-07-19,Commodity,-0.0004729474048973
2013-07-22,Commodity,-0.0001852963864522
2013-07-23,Commodity,0.0089154609765544
2013-07-24,Commodity,-0.0025867251404099
2013-07-25,Commodity,-0.0051005480377428
2013-07-26,Commodity,0.0057492262598764
2013-07-29,Commodity,-0.0009287563168853
2013-07-30,Commodity,-0.0069271832866365
2013-07-31,Commodity,0.0066764773961467
2013-08-01,Commodity,0.0008691143577817
2013-08-02,Commodity,-0.0015265609090159
2013-08-05,Commodity,0.001531632533045
2013-08-06,Commodity,-0.0112597123709201
2013-08-07,Commodity,-0.0038013199178846
2013-08-08,Commodity,0.0019083577393812
2013-08-12,Commodity,0.000711965394657
2013-08-13,Commodity,0.0109312812888394
2013-08-14,Commodity,0.0030133924084361
2013-08-16,Commodity,-0.0028362841076545
2013-08-19,Commodity,-0.0031242608238979
2013-08-20,Commodity,0.0060464873663024
2013-08-21,Commodity,-0.0010768274454663
2013-08-22,Commodity,0.0042748424199527
2013-08-23,Commodity,0.0024610757140095
2013-08-26,Commodity,-0.005353012714478
2013-08-27,Commodity,-0.0036625431004365
2013-08-28,Commodity,-0.0001339080627041
2013-08-29,Commodity,0.0018824590123281
2013-08-30,Commodity,0.0091589563234999
2013-09-02,Commodity,-0.0044155840266149
2013-09-03,Commodity,-0.0098762915798638
2013-09-04,Commodity,0.0103596063901787
2013-09-05,Commodity,0.0074105912553978
2013-09-06,Commodity,0.00303998699416
2013-09-10,Commodity,0.0093234461365748
2013-09-11,Commodity,0.0018327203200989
2013-09-12,Commodity,-0.0110122067638984
2013-09-13,Commodity,-0.0018989930446294
2013-09-16,Commodity,0.0095555654105886
2013-09-17,Commodity,-0.0034254830902386
2013-09-18,Commodity,-2.610301957665733e-05
2013-09-19,Commodity,0.0042763686058015
2013-09-20,Commodity,-0.0037052608123234
2013-09-23,Commodity,-0.0073688654179081
2013-09-24,Commodity,0.0032121403517148
2013-09-25,Commodity,0.0007525608345515
2013-09-26,Commodity,0.0051272957931846
2013-09-27,Commodity,-0.0077733695416532
2013-09-30,Commodity,-0.0051987043300276
2013-10-01,Commodity,0.000406175483458
2013-10-03,Commodity,0.0074200154907212
2013-10-04,Commodity,-0.0046405627974245
2013-10-07,Commodity,0.0056549912533675
2013-10-08,Commodity,0.0080719454658606
2013-10-09,Commodity,-0.0030664000573769
2013-10-10,Commodity,-0.0022957954410526
2013-10-11,Commodity,-0.0004919835868611
2013-10-14,Commodity,0.0165356380335295
2013-10-15,Commodity,-0.0031532121995992
2013-10-17,Commodity,0.0088468216729998
2013-10-18,Commodity,-0.0026527341480968
2013-10-21,Commodity,-0.0052338109434034
2013-10-22,Commodity,-0.003988939290536
2013-10-23,Commodity,-0.0056624800939037
2013-10-24,Commodity,-0.0018605878302251
2013-10-25,Commodity,-0.0046837234233213
2013-10-28,Commodity,-0.0061416156480794
2013-10-29,Commodity,0.0110779861893903
2013-10-30,Commodity,0.0085329815891919
2013-10-31,Commodity,0.007413756677884
2013-11-01,Commodity,0.0035995930792448
2013-11-05,Commodity,-0.0009574650989489
2013-11-06,Commodity,-0.0039975716077041
2013-11-07,Commodity,-0.0064167480673029
2013-11-08,Commodity,0.0008748831866149
2013-11-11,Commodity,-0.0088594575679991
2013-11-12,Commodity,-0.0077622753925131
2013-11-13,Commodity,0.0061720002555821
2013-11-14,Commodity,0.0138260728132566
2013-11-18,Commodity,0.0069470498692629
2013-11-19,Commodity,0.007302472034991
2013-11-20,Commodity,-0.0038688559841536
2013-11-21,Commodity,-0.0118715170213939
2013-11-22,Commodity,0.0037530237276909
2013-11-25,Commodity,0.0076154323239717
2013-11-26,Commodity,-0.001209621701868
2013-11-27,Commodity,-0.0013202691526433
2013-11-28,Commodity,0.0071206772318583
2013-11-29,Commodity,-0.0029484076180843
2013-12-02,Commodity,-0.0030906976136638
2013-12-03,Commodity,-0.0063632863784271
2013-12-04,Commodity,-0.0006091203318376
2013-12-05,Commodity,-0.0037254898606796
2013-12-06,Commodity,-0.0033030014513812
2013-12-09,Commodity,-0.0007117965365948
2013-12-10,Commodity,-0.0023394605870039
2013-12-11,Commodity,-0.009512207704747
2013-12-12,Commodity,-0.0015231626270221
2013-12-13,Commodity,0.0054824637460924
2013-12-16,Commodity,0.0005687582576299
2013-12-17,Commodity,0.0089393597533237
2013-12-18,Commodity,0.0107483599915693
2013-12-19,Commodity,0.0032418716832207
2013-12-20,Commodity,0.004137857439781
2013-12-23,Commodity,0.000661734608231
2013-12-24,Commodity,0.0042704238181639
2013-12-26,Commodity,-0.0018150099321954
2013-12-27,Commodity,-0.0099834679165178
2013-12-30,Commodity,0.0024329737454594
2013-12-31,Commodity,-0.0061763117289507
2014-01-02,Commodity,-0.0082013403150893
2014-01-03,Commodity,-0.0001201402870772
2014-01-06,Commodity,-0.0010050829182186
2014-01-07,Commodity,-0.0092156961543112
2014-01-08,Commodity,0.0015937801740803
2014-01-09,Commodity,0.0057943957049016
2014-01-10,Commodity,-0.0064695331536407
2014-01-13,Commodity,0.0111177525232023
2014-01-14,Commodity,-0.0101462356588024
2014-01-15,Commodity,0.0154368414738255
2014-01-16,Commodity,-0.0023308447114237
2014-01-17,Commodity,-0.0007383222917689
2014-01-20,Commodity,-0.0098011104723574
2014-01-21,Commodity,0.0001396736770836
2014-01-22,Commodity,0.0023675730816092
2014-01-23,Commodity,-0.0001055903980508
2014-01-24,Commodity,-0.0056652263095474
2014-01-27,Commodity,-0.0096569880157426
2014-01-28,Commodity,0.0066702414580272
2014-01-29,Commodity,0.0001889644178228
2014-01-30,Commodity,0.0079233409512292
2014-01-31,Commodity,-0.0024386246330939
2014-02-03,Commodity,-0.0052891424212563
2014-02-04,Commodity,0.0050635777181339
2014-02-05,Commodity,-0.0088212905775711
2014-02-06,Commodity,-0.0066191734071601
2014-02-07,Commodity,0.0076761972556954
2014-02-10,Commodity,-0.0071532159148933
2014-02-11,Commodity,-0.0104086952516645
2014-02-12,Commodity,0.0121138138946422
2014-02-13,Commodity,-0.0108880834790844
2014-02-14,Commodity,0.0028794276672714
2014-02-18,Commodity,0.0032185270855993
2014-02-19,Commodity,-0.0158265091422561
2014-02-20,Commodity,-0.0033965007229733
2014-02-21,Commodity,0.0049917853583015
2014-02-24,Commodity,0.0033217185370796
2014-02-25,Commodity,0.0060721257617348
2014-02-26,Commodity,-0.0008749579306195
2014-02-28,Commodity,0.0056980308142295
2014-03-03,Commodity,-0.0057043491214563
2014-03-04,Commodity,-0.0058035707957737
2014-03-05,Commodity,-0.0066114591773342
2014-03-06,Commodity,-0.0062814947532077
2014-03-07,Commodity,0.0101786862818598
2014-03-10,Commodity,-0.0085626159813091
2014-03-11,Commodity,0.0010686745856373
2014-03-12,Commodity,-0.0012419801503839
2014-03-13,Commodity,-0.001146294087488
2014-03-14,Commodity,0.0087235481770845
2014-03-18,Commodity,-0.0020477436671026
2014-03-19,Commodity,0.0040967169308409
2014-03-20,Commodity,-0.0008299661339148
2014-03-21,Commodity,-0.0004005310888035
2014-03-24,Commodity,0.0167811799274721
2014-03-25,Commodity,-0.0082581818633709
2014-03-26,Commodity,0.0082883674713294
2014-03-27,Commodity,0.0053609103310184
2014-03-28,Commodity,-0.0010465585620994
2014-03-31,Commodity,0.0102238327608812
2014-04-01,Commodity,-0.0103860023740381
2014-04-02,Commodity,-0.0019932463780454
2014-04-03,Commodity,-0.007538107907684
2014-04-04,Commodity,0.0014329111336496
2014-04-07,Commodity,-0.0064574802020339
2014-04-09,Commodity,0.0058200308250047
2014-04-10,Commodity,-0.0009127414746676
2014-04-11,Commodity,-0.0032676161503472
2014-04-15,Commodity,0.0012568599891526
2014-04-16,Commodity,-0.0031286296004675
2014-04-17,Commodity,-0.0032128450956225
2014-04-21,Commodity,0.0181366563981746
2014-04-22,Commodity,-0.0027904692990048
2014-04-23,Commodity,-0.0123588195665912
2014-04-25,Commodity,-0.0065497563982069
2014-04-28,Commodity,-0.0080376212816867
2014-04-29,Commodity,0.0037961785585096
2014-04-30,Commodity,0.0015685043152056
2014-05-02,Commodity,0.0025444870228087
2014-05-05,Commodity,-0.0018841996482976
2014-05-06,Commodity,-0.0009999446373117
2014-05-07,Commodity,-0.0038944532940229
2014-05-08,Commodity,-6.768557411917034e-05
2014-05-09,Commodity,0.0111866007642634
2014-05-12,Commodity,0.006749321190817
2014-05-13,Commodity,0.0058951917155802
2014-05-14,Commodity,0.0031973534494952
2014-05-15,Commodity,0.0059117863941163
2014-05-16,Commodity,0.0041708886602948
2014-05-19,Commodity,0.0040343269391277
2014-05-20,Commodity,0.0076618830414987
2014-05-21,Commodity,-0.0044115413359686
2014-05-22,Commodity,-0.004286438815577
2014-05-23,Commodity,-0.0044225331537549
2014-05-26,Commodity,0.0010789402502305
2014-05-27,Commodity,-0.0120380213008278
2014-05-28,Commodity,0.0032913149109781
2014-05-29,Commodity,-0.0030200832565152
2014-05-30,Commodity,0.0068502930686843
2014-06-02,Commodity,-0.0001648173405663
2014-06-03,Commodity,0.0004293289335051
2014-06-04,Commodity,0.0065664354106124
2014-06-05,Commodity,0.0104401181504855
2014-06-06,Commodity,-0.0009561525975455
2014-06-09,Commodity,0.0031684782605541
2014-06-10,Commodity,0.002013539306089
2014-06-11,Commodity,0.0016700222814777
2014-06-12,Commodity,-0.0007710155732753
2014-06-13,Commodity,0.0050699679644319
2014-06-16,Commodity,-0.0113649559717506
2014-06-17,Commodity,0.0002789062993687
2014-06-18,Commodity,0.0009614081025231
2014-06-19,Commodity,0.0024802756651712
2014-06-20,Commodity,0.0075407641577654
2014-06-23,Commodity,0.0069074188527446
2014-06-24,Commodity,0.0008048081668281
2014-06-25,Commodity,0.0077103117325654
2014-06-26,Commodity,-0.0060936914161938
2014-06-27,Commodity,0.0062016913753927
2014-06-30,Commodity,0.0137946044964635
